Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Days_Since_Customer,Fam_Size,Num_Accepted,MntTotal
3,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,0,56,3406.0866019844907,4,0,634
4,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,0,1,46,3857.0866019844907,2,3,736
4,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,0,58,3208.0866019844907,4,0,14
2,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,31,3558.0866019844907,2,0,71
4,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,55,3371.0866019844907,3,0,869
2,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,33,3349.0866019844907,2,0,36
1,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,1,26,3851.0866019844907,1,2,1901
2,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,46,3608.0866019844907,3,0,15
4,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,43,3810.0866019844907,2,0,1723
2,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,1,60,3736.0866019844907,2,0,2113
4,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,1,37,3494.0866019844907,1,0,2035
3,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,0,50,3523.0866019844907,2,2,2338
3,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,70,3791.0866019844907,4,0,171
3,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,45,3562.0866019844907,2,0,120
4,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,49,3721.0866019844907,2,0,2243
2,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,36,3851.0866019844907,3,0,755
4,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,0,55,3801.0866019844907,3,0,1594
1,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,46,3398.0866019844907,1,0,14
2,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,42,3528.0866019844907,2,0,586
2,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,50,3460.0866019844907,3,0,1367
2,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,1,39,3799.0866019844907,2,1,2378
2,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,1,48,3832.0866019844907,3,1,1144
3,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,0,53,3498.0866019844907,4,0,83
2,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,37,3251.0866019844907,2,0,23
3,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,50,3838.0866019844907,3,0,651
1,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,44,3313.0866019844907,2,3,3195
4,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,54,3322.0866019844907,2,0,55
2,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,57,3584.0866019844907,2,0,1461
2,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,49,3276.0866019844907,3,0,79
4,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,73,3745.0866019844907,2,0,1187
2,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,69,3273.0866019844907,2,0,57
1,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,34,3344.0866019844907,1,0,44
3,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,1,62,3884.0866019844907,1,0,935
2,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,63,3361.0866019844907,2,1,1922
4,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,70,3697.0866019844907,3,0,1703
2,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,46,3551.0866019844907,2,0,2641
4,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,37,3824.0866019844907,2,0,3046
4,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,0,1,52,3262.0866019844907,3,1,49
4,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,0,53,3274.0866019844907,2,0,277
3,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,0,52,3608.0866019844907,2,1,1527
4,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,36,3243.0866019844907,1,0,34
2,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,37,3805.0866019844907,2,0,635
4,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,0,64,3363.0866019844907,4,0,68
4,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,0,1,50,3436.0866019844907,1,1,2286
2,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,0,46,3495.0866019844907,4,0,1175
2,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,0,0,39,3690.0866019844907,3,1,557
4,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,33,3869.0866019844907,2,0,2990
3,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,0,0,32,3260.0866019844907,2,3,3026
2,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,36,3720.0866019844907,3,0,97
2,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,0,53,3228.0866019844907,2,2,1373
2,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,47,3236.0866019844907,1,0,1074
2,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,72,3454.0866019844907,2,0,358
0,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,43,3860.0866019844907,3,1,81
4,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,67,3292.0866019844907,1,1,2705
4,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,76,3234.0866019844907,1,0,283
4,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,71,3583.0866019844907,3,0,885
4,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,57,3693.0866019844907,4,0,110
2,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,38,3279.0866019844907,1,0,64
3,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,34,3305.0866019844907,2,0,669
2,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,50,3450.0866019844907,2,0,48
2,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,0,53,3357.0866019844907,3,1,585
2,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,67,3616.0866019844907,2,0,1374
4,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,50,3498.0866019844907,3,0,1665
2,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,35,3346.0866019844907,3,0,115
2,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,62,3669.0866019844907,2,0,67
3,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,41,3478.0866019844907,3,1,66
1,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,61,3272.0866019844907,2,0,1756
2,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,0,51,3798.0866019844907,2,1,2447
3,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,50,3825.0866019844907,2,0,2393
2,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,54,3878.0866019844907,3,2,2832
4,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,58,3722.0866019844907,2,0,2151
2,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,53,3876.0866019844907,2,2,575
2,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,31,3700.0866019844907,2,0,117
4,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,40,3596.0866019844907,2,0,70
2,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,45,3696.0866019844907,1,0,155
4,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,56,3752.0866019844907,4,0,36
1,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,44,3209.0866019844907,2,0,93
1,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,49,3363.0866019844907,3,0,1109
2,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,65,3819.0866019844907,1,4,3000
3,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,78,3473.0866019844907,1,1,2928
2,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,1,0,62,3739.0866019844907,3,0,1696
3,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,44,3499.0866019844907,3,0,26
4,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,52,3785.0866019844907,3,2,2285
2,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,51,3573.0866019844907,2,0,1633
2,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,1,64,3795.0866019844907,1,0,1988
3,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,56,3579.0866019844907,4,0,1128
4,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,47,3423.0866019844907,4,0,137
4,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,74,3476.0866019844907,3,0,576
3,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,39,3375.0866019844907,3,0,52
3,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,53,3291.0866019844907,4,0,80
2,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,70,3649.0866019844907,3,0,1241
1,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,46,3863.0866019844907,4,0,46
4,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,1,65,3678.0866019844907,2,0,609
4,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,1,72,3789.0866019844907,2,0,1485
3,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,62,3300.0866019844907,3,0,23
2,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,48,3504.0866019844907,3,0,40
4,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,37,3345.0866019844907,2,3,2562
2,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,71,3733.0866019844907,3,0,62
2,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,44,3893.0866019844907,2,0,64
2,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,37,3267.0866019844907,2,0,1363
3,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,45,3855.0866019844907,3,0,230
2,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,70,3710.0866019844907,1,0,1616
2,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,1,39,3806.0866019844907,2,0,1318
3,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,47,3211.0866019844907,3,0,1033
2,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,53,3657.0866019844907,3,0,92
2,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,67,3704.0866019844907,3,0,203
4,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,81,3558.0866019844907,1,0,301
2,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,45,3486.0866019844907,3,0,817
2,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,70,3250.0866019844907,1,0,1819
4,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,45,3887.0866019844907,2,0,3377
4,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,57,3420.0866019844907,1,0,801
4,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,71,3259.0866019844907,1,0,1735
2,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,45,3365.0866019844907,3,0,28
2,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,0,65,3817.0866019844907,2,1,549
2,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,1,31,3634.0866019844907,1,1,1992
4,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,71,3255.0866019844907,3,0,205
3,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,56,3563.0866019844907,3,0,1524
4,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,59,3557.0866019844907,1,3,3228
2,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,43,3214.0866019844907,4,0,65
2,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,1,69,3621.0866019844907,3,0,211
2,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,55,3377.0866019844907,2,0,246
2,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,74,3511.0866019844907,2,0,2233
2,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,49,3452.0866019844907,3,0,1204
2,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,58,3323.0866019844907,3,0,1769
2,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,1,72,3689.0866019844907,1,1,1955
3,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,43,3359.0866019844907,2,2,2284
2,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,0,55,3702.0866019844907,2,1,1655
2,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,38,3298.0866019844907,2,1,67
2,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,1,50,3746.0866019844907,4,0,517
2,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,46,3650.0866019844907,3,0,695
1,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,50,3436.0866019844907,4,0,309
2,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,52,3469.0866019844907,3,0,375
1,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,58,3898.0866019844907,2,0,639
4,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,53,3484.0866019844907,3,0,146
2,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,42,3282.0866019844907,3,0,92
3,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,37,3773.0866019844907,2,1,30
2,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,37,3689.0866019844907,3,0,221
4,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,47,3851.0866019844907,2,0,141
2,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,70,3339.0866019844907,2,2,3090
3,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,59,3586.0866019844907,3,0,202
2,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,46,3704.0866019844907,3,0,695
2,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,64,3754.0866019844907,3,0,31
2,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,43,3710.0866019844907,4,0,445
2,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,30,3574.0866019844907,2,0,476
2,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,35,3453.0866019844907,3,0,185
2,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,65,3279.0866019844907,3,0,671
4,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,58,3397.0866019844907,1,1,3050
3,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,50,3660.0866019844907,3,0,259
3,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,74,3457.0866019844907,1,1,3493
2,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,63,3289.0866019844907,2,2,2708
2,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,61,3640.0866019844907,4,0,31
1,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,0,1,41,3239.0866019844907,2,3,1257
2,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,1,46,3871.0866019844907,2,1,1399
4,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,46,3753.0866019844907,3,0,710
4,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,0,48,3731.0866019844907,3,1,652
1,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,41,3380.0866019844907,2,0,421
2,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,51,3680.0866019844907,2,0,32
4,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,54,3389.0866019844907,2,0,17
2,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,51,3863.0866019844907,3,0,131
2,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,55,3219.0866019844907,1,0,26
3,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,49,3486.0866019844907,3,0,160
2,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,44,3436.0866019844907,3,0,87
2,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,51,3782.0866019844907,3,0,2039
2,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,0,57,3703.0866019844907,2,1,756
4,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,62,3487.0866019844907,2,0,465
4,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,55,3321.0866019844907,3,0,1308
2,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,63,3607.0866019844907,1,0,2457
2,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,35,3702.0866019844907,2,0,259
2,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,44,3529.0866019844907,2,3,2849
0,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,40,3720.0866019844907,2,0,1067
2,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,1,63,3893.0866019844907,1,0,2650
1,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,46,3659.0866019844907,4,0,34
2,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,1,38,3687.0866019844907,2,0,69
2,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,54,3642.0866019844907,4,0,49
2,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,1,0,70,3293.0866019844907,3,0,38
2,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,49,3844.0866019844907,5,0,30
2,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,43,3339.0866019844907,3,0,100
3,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,39,3652.0866019844907,3,0,93
2,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,65,3361.0866019844907,4,0,371
3,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,69,3346.0866019844907,3,0,1995
4,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,56,3700.0866019844907,3,0,2058
3,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,42,3328.0866019844907,3,0,59
2,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,56,3676.0866019844907,4,0,34
2,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,68,3457.0866019844907,1,0,65
3,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,1,72,3862.0866019844907,3,1,1394
1,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,36,3899.0866019844907,3,0,105
4,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,0,1,74,3678.0866019844907,2,1,1548
2,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,66,3417.0866019844907,3,0,1183
2,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,45,3431.0866019844907,3,0,60
2,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,46,3628.0866019844907,3,0,1644
2,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,0,0,37,3476.0866019844907,3,1,524
2,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,71,3408.0866019844907,3,0,600
2,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,44,3835.0866019844907,4,0,1664
2,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,70,3595.0866019844907,2,0,879
2,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,37,3660.0866019844907,3,0,90
2,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,0,0,39,3708.0866019844907,2,1,2513
2,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,30,3625.0866019844907,1,0,894
2,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,51,3844.0866019844907,4,0,1825
2,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,40,3414.0866019844907,3,0,50
3,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,42,3412.0866019844907,3,0,87
2,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,50,3858.0866019844907,3,0,634
2,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,51,3413.0866019844907,2,0,268
2,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,62,3222.0866019844907,3,0,287
2,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,48,3493.0866019844907,2,2,1924
2,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,1,51,3883.0866019844907,2,0,2251
1,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,74,3386.0866019844907,2,0,1658
2,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,70,3679.0866019844907,4,0,65
2,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,46,3482.0866019844907,3,1,894
2,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,62,3209.0866019844907,2,0,1458
3,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,66,3229.0866019844907,3,0,122
2,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,68,3205.0866019844907,4,0,79
2,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,56,3669.0866019844907,1,0,157
2,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,48,3833.0866019844907,2,0,2573
4,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,45,3545.0866019844907,2,0,1566
2,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,71,3742.0866019844907,3,0,1812
3,51381.5,52,375,42,48,94,66,96,7,4,10,4,3,0,0,52,3609.0866019844907,4,0,1096
2,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,52,3386.0866019844907,3,0,176
4,51381.5,82,23,0,15,0,2,7,2,3,0,3,6,0,0,40,3596.0866019844907,2,0,70
4,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,39,3449.0866019844907,2,0,1831
2,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,43,3735.0866019844907,4,0,70
2,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,47,3888.0866019844907,3,0,1931
2,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,70,3741.0866019844907,2,0,1537
2,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,73,3498.0866019844907,2,0,140
4,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,69,3810.0866019844907,3,0,2925
2,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,37,3287.0866019844907,3,0,117
2,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,42,3455.0866019844907,3,0,64
2,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,72,3530.0866019844907,3,0,895
2,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,65,3388.0866019844907,3,0,899
2,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,52,3489.0866019844907,3,0,52
4,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,1,34,3737.0866019844907,1,0,777
2,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,38,3559.0866019844907,2,0,2082
2,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,1,51,3344.0866019844907,2,0,782
3,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,44,3561.0866019844907,3,0,40
0,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,61,3296.0866019844907,1,0,105
2,51381.5,82,71,1,16,0,0,9,4,2,1,3,8,0,0,50,3685.0866019844907,4,0,168
3,51381.5,83,161,0,22,0,0,24,2,4,1,4,6,0,0,67,3573.0866019844907,3,0,368
2,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,48,3874.0866019844907,3,0,184
2,51381.5,95,264,0,21,12,6,147,3,6,1,5,7,0,0,66,3456.0866019844907,2,0,714
2,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,61,3801.0866019844907,3,0,726
2,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,33,3734.0866019844907,2,0,2124
3,51381.5,75,532,126,490,164,126,126,1,5,5,11,1,0,1,78,3444.0866019844907,1,1,2096
2,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,52,3700.0866019844907,3,0,1657
1,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,29,3763.0866019844907,2,0,1157
2,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,0,62,3292.0866019844907,3,1,2353
2,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,41,3470.0866019844907,2,0,72
3,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,50,3437.0866019844907,3,0,31
3,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,1,47,3504.0866019844907,3,0,629
0,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,52,3453.0866019844907,2,0,26
2,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,45,3260.0866019844907,3,0,471
2,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,1,28,3759.0866019844907,1,2,1687
3,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,1,72,3862.0866019844907,3,1,1394
4,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,71,3606.0866019844907,4,0,66
2,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,46,3474.0866019844907,2,0,1607
2,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,0,65,3599.0866019844907,3,0,442
3,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,0,1,45,3840.0866019844907,3,2,3539
2,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,0,46,3779.0866019844907,3,2,2491
3,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,45,3303.0866019844907,4,0,74
4,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,72,3240.0866019844907,3,0,1505
1,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,1,37,3852.0866019844907,3,0,64
4,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,0,47,3332.0866019844907,3,2,2198
0,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,49,3688.0866019844907,2,0,77
0,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,35,3810.0866019844907,3,0,61
3,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,59,3586.0866019844907,3,0,202
2,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,0,1,51,3763.0866019844907,2,1,655
